,Weather file wind speed | (m/s),Weather file ambient temperature | (C),Subarray 1 POA front total irradiance after shading and soiling | (W/m2),Irradiance GHI from weather file | (W/m2),Irradiance DNI from weather file | (W/m2),Inverter AC output power | (kW),Subarray 1 POA rear total irradiance after reflection (IAM) | (W/m2),Albedo
11/30/2021 5:00,1.20625,5.17906,0,0,0.357671,-0.0086,0,0.99
11/30/2021 6:00,0.758701,3.73503,0,0.0975159,0.099799,-0.0086,0,0.99
11/30/2021 7:00,0.864222,5.18491,303.692,52.8216,368.69,3.88303,4.40594,0.355598
11/30/2021 8:00,0.921107,8.36395,591.426,208.05,762.987,7.4675,8.13167,0.30865
11/30/2021 9:00,1.57976,8.7476,634.268,358.076,900.193,44.1494,35.0146,0.293338
11/30/2021 10:00,1.80415,9.45569,579.56,465.94,958.923,40.6474,43.7967,0.277436
11/30/2021 11:00,2.18537,10.6726,528.949,514.515,973.065,37.5161,56.108,0.270519
11/30/2021 12:00,2.31401,12.2062,544.847,506.362,975.131,38.5583,52.8054,0.26684
11/30/2021 13:00,1.90496,14.7614,604.414,442.949,887.953,42.119,38.3461,0.250322
11/30/2021 14:00,2.1565,16.9253,297.291,227.462,168.718,20.9793,29.4985,0.194589
11/30/2021 15:00,4.3338,17.0441,73.2106,70.2255,7.17657,4.60381,12.4879,0.225307
11/30/2021 16:00,1.63625,14.8275,6.48357,6.62414,1.28324,-0.0086,1.4515,0.213872
11/30/2021 17:00,1.59561,13.7294,0,0,0.0790359,-0.0086,0,0.99
11/30/2021 18:00,1.45916,12.1503,0,0,0.123962,-0.0086,0,0.99
11/30/2021 19:00,3.42766,13.8366,0,0,0.157025,-0.0086,0,0.99
11/30/2021 20:00,6.11134,15.2959,0,0,0.100496,-0.0086,0,0.99
11/30/2021 21:00,5.83869,14.9101,0,0,0.0304454,-0.0086,0,0.99
11/30/2021 22:00,4.93176,14.5275,0,0,0.0951744,-0.0086,0,0.99
11/30/2021 23:00,3.14368,13.084,0,0,0.0498991,-0.0086,0,0.99
12/1/2021 0:00,2.73684,12.8,0,0,0.254032,-0.0086,0,0.99
12/1/2021 1:00,1.10984,9.17575,0,0,0.0649039,-0.0086,0,0.99
12/1/2021 2:00,4.45877,12.5512,0,0,0,-0.0086,0,0.99
12/1/2021 3:00,5.33749,14.1494,0,0,8.72E-05,-0.0086,0,0.99
12/1/2021 4:00,6.21708,13.97,0,0,0.00157027,-0.0086,0,0.99
12/1/2021 5:00,6.20235,14.3915,0,0,0.00444903,-0.0086,0,0.99
12/1/2021 6:00,5.48846,14.5921,0,0.0134175,0.0265198,-0.0086,0,0.99
12/1/2021 7:00,4.72094,14.9878,49.9303,31.2076,10.0885,2.19562,5.76122,0.252794
12/1/2021 8:00,3.17344,16.7138,209.521,146.255,91.2895,10.4737,20.64,0.259779
12/1/2021 9:00,1.51972,17.683,294.51,218.426,271.219,20.7275,27.6365,0.255574
12/1/2021 10:00,2.14913,20.8722,535.812,431.98,859.401,37.609,40.0447,0.264329
12/1/2021 11:00,4.36745,21.1428,521.165,505.385,969.692,36.8769,52.6584,0.258243
12/1/2021 12:00,5.67352,20.8154,534.083,495.766,971.725,37.7306,50.1936,0.259516
12/1/2021 13:00,5.96262,21.6515,593.895,426.351,945.072,41.2198,33.913,0.245581
12/1/2021 14:00,4.67815,22.0579,632.367,305.41,876.112,43.0036,13.6008,0.0974582
12/1/2021 15:00,3.91111,21.3328,552.454,151.357,715.389,6.62884,4.07493,0.0492112
12/1/2021 16:00,3.5852,18.8574,71.8387,12.9184,69.8075,1.12745,1.1275,0.0874606
12/1/2021 17:00,4.57092,17.3122,0,0,0.0427456,-0.0086,0,0.99
12/1/2021 18:00,5.09,16.507,0,0,0,-0.0086,0,0.99
12/1/2021 19:00,6.00385,16.9841,0,0,0.00270433,-0.0086,0,0.99
12/1/2021 20:00,5.21662,17.0879,0,0,8.72E-05,-0.0086,0,0.99
12/1/2021 21:00,4.66085,16.7318,0,0,0.00610652,-0.0086,0,0.99
12/1/2021 22:00,2.8921,15.481,0,0,0.0128237,-0.0086,0,0.99
12/1/2021 23:00,4.08444,15.5001,0,0,0.00191918,-0.0086,0,0.99
12/2/2021 0:00,4.5841,15.6036,0,0,0.00601927,-0.0086,0,0.99
12/2/2021 1:00,5.19156,16.0196,0,0,0,-0.0086,0,0.99
12/2/2021 2:00,5.24548,15.8741,0,0,0.0102066,-0.0086,0,0.99
12/2/2021 3:00,5.6446,15.7537,0,0,0.000610633,-0.0086,0,0.99
12/2/2021 4:00,4.62369,15.5372,0,0,0.000174467,-0.0086,0,0.99
12/2/2021 5:00,3.14996,14.5574,0,0,0.0587973,-0.0086,0,0.99
12/2/2021 6:00,1.31586,12.5355,0,0.059647,0.0581863,-0.0086,0,0.99
12/2/2021 7:00,1.73907,12.1788,334.747,51.0226,423.787,3.77155,3.75985,0.345809
12/2/2021 8:00,1.17919,16.595,608.526,204.803,803.365,7.10033,6.94639,0.299949
12/2/2021 9:00,1.25544,17.6066,637.93,352.079,920.771,44.434,32.7746,0.283172
12/2/2021 10:00,1.51878,19.8923,577.811,458.877,974.9,40.6407,42.7325,0.267367
12/2/2021 11:00,2.56415,20.5905,526.096,509.556,994.016,37.2015,52.3229,0.260534
12/2/2021 12:00,2.80658,19.9189,535.727,497.679,982.64,37.8649,50.3311,0.259685
12/2/2021 13:00,2.15676,20.1615,596.139,427.835,951.08,41.4355,34.0216,0.243944
12/2/2021 14:00,1.74763,20.6991,634.556,306.427,879.369,43.2001,13.4828,0.0938101
12/2/2021 15:00,1.20582,20.46,546.713,149.862,706.587,6.70182,4.19111,0.0489213
12/2/2021 16:00,1.00758,15.8149,51.6359,12.3484,65.7488,0.0846217,1.28831,0.0859772
12/2/2021 17:00,1.24843,12.2383,0,0,0.0618501,-0.0086,0,0.99
12/2/2021 18:00,1.35129,12.0628,0,0,0.00087235,-0.0086,0,0.99
12/2/2021 19:00,2.14947,13.3918,0,0,0.0193664,-0.0086,0,0.99
12/2/2021 20:00,4.22186,15.9732,0,0,0.106777,-0.0086,0,0.99
12/2/2021 21:00,3.86414,14.8627,0,0,0.00715328,-0.0086,0,0.99
12/2/2021 22:00,4.23601,15.1603,0,0,0.0177089,-0.0086,0,0.99
12/2/2021 23:00,3.41391,15.031,0,0,0,-0.0086,0,0.99
12/3/2021 0:00,3.71341,14.8908,0,0,0.0128237,-0.0086,0,0.99
12/3/2021 1:00,3.50267,14.5047,0,0,0,-0.0086,0,0.99
12/3/2021 2:00,4.47847,14.9038,0,0,0.00654273,-0.0086,0,0.99
12/3/2021 3:00,3.85053,14.491,0,0,0.113494,-0.0086,0,0.99
12/3/2021 4:00,1.87503,12.2271,0,0,0.270693,-0.0086,0,0.99
12/3/2021 5:00,2.76143,5.90023,0,0,0.971012,-0.0086,0,0.99
12/3/2021 6:00,1.076,4.43351,0,0.0787605,0.160339,-0.0086,0,0.99
12/3/2021 7:00,0.833328,4.31327,294.314,49.8172,360.067,3.7334,4.5682,0.352231
12/3/2021 8:00,1.3035,6.40693,560.888,200.906,679.112,9.15449,10.3891,0.301831
12/3/2021 9:00,0.828623,9.48182,627.213,365.511,806.468,43.8867,38.5498,0.275722
12/3/2021 10:00,1.6388,10.8852,543.845,433.274,851.136,38.2737,43.9693,0.278921
12/3/2021 11:00,2.75791,12.8643,486.95,471.241,894.655,34.431,51.2953,0.274153
12/3/2021 12:00,2.84382,13.743,532.977,495.221,969.753,37.6498,51.5056,0.265467
12/3/2021 13:00,1.76829,15.4436,589.256,423.442,932.485,40.9837,34.9993,0.249361
12/3/2021 14:00,1.51888,16.0977,615.239,298.789,847.421,41.8704,13.9511,0.0982126
12/3/2021 15:00,1.99768,14.967,509.821,143.035,641.576,6.99104,4.33699,0.0548833
12/3/2021 16:00,1.58666,11.6301,45.0625,12.2813,55.7414,0.0654147,1.44197,0.110692
12/3/2021 17:00,1.94129,9.3177,0,0,0.189651,-0.0086,0,0.99
12/3/2021 18:00,2.40972,7.79441,0,0,0.0396049,-0.0086,0,0.99
12/3/2021 19:00,1.42242,5.70795,0,0,0.0792976,-0.0086,0,0.99
12/3/2021 20:00,1.02584,4.04452,0,0,0.145859,-0.0086,0,0.99
12/3/2021 21:00,0.860695,2.71757,0,0,0.0071534,-0.0086,0,0.99
12/3/2021 22:00,0.738564,3.41789,0,0,0,-0.0086,0,0.99
12/3/2021 23:00,0.986673,2.51347,0,0,0.0393435,-0.0086,0,0.99
12/4/2021 0:00,0.750279,1.53175,0,0,0.0012213,-0.0086,0,0.99
12/4/2021 1:00,0.851367,1.28619,0,0,0.0740635,-0.0086,0,0.99
12/4/2021 2:00,0.962176,2.06504,0,0,0.0007851,-0.0086,0,0.99
12/4/2021 3:00,1.07664,1.6573,0,0,0.2645,-0.0086,0,0.99
12/4/2021 4:00,0.965755,1.8225,0,0,0.0235537,-0.0086,0,0.99
12/4/2021 5:00,0.964402,1.12374,0,0,0.0536506,-0.0086,0,0.99
12/4/2021 6:00,1.195,1.60688,0,0.608193,0.104073,-0.0086,0,0.99
12/4/2021 7:00,0.700436,3.85931,302.724,70.3183,383.27,3.46912,9.79791,0.342054
12/4/2021 8:00,0.509138,8.61916,463.861,194.595,473.442,11.4135,18.6211,0.300021
12/4/2021 9:00,1.03028,10.8274,439.985,271.712,513.923,30.7491,30.8638,0.283385
12/4/2021 10:00,1.55561,14.3234,586.521,463.559,972.162,41.3215,45.455,0.276178
12/4/2021 11:00,1.27883,16.3403,526.305,507.901,999.245,37.2408,53.3575,0.26583
12/4/2021 12:00,1.91204,17.2411,537.005,498.522,990.982,37.9772,51.5439,0.264115
12/4/2021 13:00,1.35271,19.0224,599.216,430.993,952.817,41.7377,35.3512,0.246702
12/4/2021 14:00,1.4733,19.3728,626.309,303.098,869.538,42.6564,13.789,0.0964062
12/4/2021 15:00,0.957557,18.6348,546.456,150.249,706.143,6.85243,4.38619,0.0505243
12/4/2021 16:00,0.967351,14.9188,55.5604,14.2581,69.854,0.18354,1.63845,0.109359
12/4/2021 17:00,1.27601,12.6018,0,0,0.0788609,-0.0086,0,0.99
12/4/2021 18:00,2.12465,14.3709,0,0,0,-0.0086,0,0.99
12/4/2021 19:00,3.61304,14.724,0,0,0.0403902,-0.0086,0,0.99
12/4/2021 20:00,3.39811,14.6014,0,0,0.0260835,-0.0086,0,0.99
12/4/2021 21:00,5.66457,15.0415,0,0,0.103549,-0.0086,0,0.99
12/4/2021 22:00,2.62075,13.9439,0,0,0.168016,-0.0086,0,0.99
12/4/2021 23:00,0.904019,11.0843,0,0,0.0307942,-0.0086,0,0.99
12/5/2021 0:00,1.59475,11.0365,0,0,0.00479795,-0.0086,0,0.99
12/5/2021 1:00,1.46989,10.5962,0,0,0.0662118,-0.0086,0,0.99
12/5/2021 2:00,1.22214,8.64161,0,0,0.0772035,-0.0086,0,0.99
12/5/2021 3:00,2.94603,13.1699,0,0,0.0002617,-0.0086,0,0.99
12/5/2021 4:00,0.977726,11.9676,0,0,0.018145,-0.0086,0,0.99
12/5/2021 5:00,1.11955,10.8193,0,0,0.227074,-0.0086,0,0.99
12/5/2021 6:00,1.25894,10.4015,0,0.695021,0.275231,-0.0086,0,0.922518
12/5/2021 7:00,1.92092,9.27905,59.2847,22.2164,38.8192,1.60533,4.40202,0.267672
12/5/2021 8:00,2.26195,12.9177,133.045,118.677,22.643,8.34192,20.1007,0.261086
12/5/2021 9:00,3.47796,14.8473,129.543,152.866,4.12421,9.58567,28.0538,0.244569
12/5/2021 10:00,5.47426,15.0486,159.588,183.529,0.438012,11.3915,26.6606,0.237829
12/5/2021 11:00,4.06558,15.3305,217.174,220.001,6.26049,14.9451,25.5257,0.242512
12/5/2021 12:00,4.37565,16.0788,337.407,339.12,202.891,23.6806,38.2573,0.252703
12/5/2021 13:00,5.17764,16.3889,459.514,376.111,480.111,32.3752,41.2247,0.239274
12/5/2021 14:00,4.40078,17.122,706.252,385.319,869.348,48.7369,28.8739,0.136465
12/5/2021 15:00,5.20237,5.70368,382.409,162.528,342.581,11.0829,12.805,0.139222
12/5/2021 16:00,4.03857,-0.137185,20.8174,17.7982,10.5636,0.35846,3.46228,0.2108
12/5/2021 17:00,2.73609,-1.88569,0,0,0.216171,-0.0086,0,0.99
12/5/2021 18:00,2.96396,-3.62672,0,0,0.279591,-0.0086,0,0.99
12/5/2021 19:00,2.62682,-4.7667,0,0,0.178224,-0.0086,0,0.99
12/5/2021 20:00,1.94467,-5.73104,0,0,0.0248623,-0.0086,0,0.99
12/5/2021 21:00,1.73311,-6.18422,0,0,0.0621994,-0.0086,0,0.99
12/5/2021 22:00,1.83082,-6.42842,0,0,8.72E-05,-0.0086,0,0.99
12/5/2021 23:00,1.55016,-6.5423,0,0,0.00322772,-0.0086,0,0.99
12/6/2021 0:00,1.5946,-6.56009,0,0,0.00157027,-0.0086,0,0.99
12/6/2021 1:00,1.42087,-6.65444,0,0,0,-0.0086,0,0.99
12/6/2021 2:00,1.32114,-6.95161,0,0,0,-0.0086,0,0.99
12/6/2021 3:00,0.955863,-7.06574,0,0,0.0167495,-0.0086,0,0.99
12/6/2021 4:00,0.820017,-7.15393,0,0,0.00601933,-0.0086,0,0.99
12/6/2021 5:00,0.604196,-7.89135,0,0,0.0285266,-0.0086,0,0.99
12/6/2021 6:00,0.847004,-8.39931,0,0.103689,0.472824,-0.0086,0,0.99
12/6/2021 7:00,0.957414,-8.63597,39.5338,18.8681,22.6217,1.01121,3.74923,0.287003
12/6/2021 8:00,1.08056,-7.3472,97.824,80.939,41.8867,4.74454,13.8035,0.269003
12/6/2021 9:00,1.1037,-4.35012,516.997,323.21,596.163,36.2406,39.5382,0.29433
12/6/2021 10:00,1.37942,-3.10242,365.384,326.527,331.135,25.7892,40.0996,0.265495
12/6/2021 11:00,1.72124,-3.50222,290.462,289.046,146.242,20.1179,33.6922,0.258942
12/6/2021 12:00,1.63412,-2.57089,320.266,315.964,199.169,22.3512,37.0026,0.257673
12/6/2021 13:00,1.30697,-0.770875,411.599,347.575,407.827,28.9897,40.4128,0.251273
12/6/2021 14:00,1.6025,-0.423442,272.787,216.107,131.447,19.2249,29.891,0.208601
12/6/2021 15:00,1.49989,0.0590164,224.298,117.531,129.204,9.44572,13.4759,0.180347
12/6/2021 16:00,2.02355,-0.577626,10.2843,11.1565,1.3506,0.0667798,2.57088,0.250585
12/6/2021 17:00,2.90554,1.00715,0,0,0.104596,-0.0086,0,0.99
12/6/2021 18:00,5.48772,4.97585,0,0,0.782597,-0.0086,0,0.99
12/6/2021 19:00,6.68617,6.92892,0,0,0.0341968,-0.0086,0,0.99
12/6/2021 20:00,4.81593,6.70325,0,0,0.00279157,-0.0086,0,0.99
12/6/2021 21:00,3.79854,6.9944,0,0,0,-0.0086,0,0.99
12/6/2021 22:00,0.977637,5.1627,0,0,0.106341,-0.0086,0,0.99
12/6/2021 23:00,1.34297,4.90377,0,0,0.0715338,-0.0086,0,0.99
12/7/2021 0:00,1.93058,7.01046,0,0,0.0108174,-0.0086,0,0.99
12/7/2021 1:00,0.956432,4.85243,0,0,0.0724933,-0.0086,0,0.99
12/7/2021 2:00,2.15003,6.49939,0,0,0.0991005,-0.0086,0,0.99
12/7/2021 3:00,1.79425,6.37019,0,0,0.0178835,-0.0086,0,0.99
12/7/2021 4:00,2.11518,6.8938,0,0,0.135042,-0.0086,0,0.99
12/7/2021 5:00,3.30342,6.04962,0,0,0.0813046,-0.0086,0,0.99
12/7/2021 6:00,3.05489,5.67656,0,0,0.364127,-0.0086,0,0.99
12/7/2021 7:00,2.6791,-0.491267,21.9672,18.8001,6.37969,0.595329,3.58937,0.23186
12/7/2021 8:00,1.22531,-0.307659,226.05,109.963,213.496,6.05097,11.6716,0.291125
12/7/2021 9:00,1.29155,2.19858,535.173,301.749,718.955,37.2001,31.849,0.297047
12/7/2021 10:00,1.62683,3.16098,462.939,369.588,691.517,32.2596,35.3876,0.263519
12/7/2021 11:00,1.45993,6.0463,540.541,521.168,957.188,38.1831,56.9904,0.273561
12/7/2021 12:00,1.86207,8.33241,524.79,488.479,969.166,37.0418,52.2336,0.271212
12/7/2021 13:00,3.40942,10.6559,589.522,425.156,951.957,40.9499,35.8252,0.258066
12/7/2021 14:00,6.23933,11.9288,506.299,259.291,670.569,34.3257,14.1522,0.120644
12/7/2021 15:00,5.56676,10.093,217.892,56.8923,227.133,4.69108,3.26606,0.0634088
12/7/2021 16:00,7.17449,9.70403,70.367,13.1011,68.1919,1.12404,1.18363,0.102755
12/7/2021 17:00,7.04921,9.09786,0,0,0.00252987,-0.0086,0,0.99
12/7/2021 18:00,1.91105,8.18588,0,0,0.0635955,-0.0086,0,0.99
12/7/2021 19:00,3.04211,7.57408,0,0,0.00279158,-0.0086,0,0.99
12/7/2021 20:00,2.08312,6.77973,0,0,0.0210241,-0.0086,0,0.99
12/7/2021 21:00,1.81913,4.4673,0,0,0.0750238,-0.0086,0,0.99
12/7/2021 22:00,1.76579,2.42534,0,0,0.00418738,-0.0086,0,0.99
12/7/2021 23:00,1.63775,4.09612,0,0,0.0104684,-0.0086,0,0.99
12/8/2021 0:00,2.76261,5.86101,0,0,0.00460977,-0.0086,0,0.99
12/8/2021 1:00,5.24902,8.25503,0,0,0.0109918,-0.0086,0,0.99
12/8/2021 2:00,5.84071,8.70921,0,0,0.0247752,-0.0086,0,0.99
12/8/2021 3:00,2.22839,7.9259,0,0,0.0361159,-0.0086,0,0.99
12/8/2021 4:00,1.31024,5.96209,0,0,0.0642934,-0.0086,0,0.99
12/8/2021 5:00,1.56519,6.1453,0,0,0.000436167,-0.0086,0,0.99
12/8/2021 6:00,1.02622,4.87419,0,0,0,-0.0086,0,0.99
12/8/2021 7:00,0.918115,4.94452,289.86,42.1498,365.747,3.39729,3.72223,0.37082
12/8/2021 8:00,0.562641,9.42636,387.445,158.413,401.735,9.24838,13.9181,0.296921
12/8/2021 9:00,1.10756,10.5073,285.831,224.034,187.388,20.4829,34.8982,0.264246
12/8/2021 10:00,1.34842,9.07598,473.814,409.127,550.681,33.5278,45.294,0.267438
12/8/2021 11:00,1.41555,10.0333,255.965,252.095,113.598,17.6075,27.2399,0.231947
12/8/2021 12:00,0.539429,10.3341,128.972,133.115,1.28282,8.65724,15.2418,0.226288
12/8/2021 13:00,0.608744,10.7784,53.869,67.6428,0.130767,3.56952,11.0862,0.21
12/8/2021 14:00,3.4464,11.798,31.5168,42.3949,0.262582,1.93922,7.92353,0.203352
12/8/2021 15:00,6.90719,11.4686,126.077,54.4435,98.6026,3.94159,6.38646,0.165708
12/8/2021 16:00,4.92055,10.8321,38.215,16.8657,39.4393,0.297233,2.88927,0.200391
12/8/2021 17:00,4.42794,9.71102,0,0,0.138095,-0.0086,0,0.99
12/8/2021 18:00,3.58188,9.26051,0,0,0.123527,-0.0086,0,0.99
12/8/2021 19:00,5.76231,10.0029,0,0,0.0026171,-0.0086,0,0.99
12/8/2021 20:00,3.82207,9.66119,0,0,0.0303584,-0.0086,0,0.99
12/8/2021 21:00,3.41459,8.9813,0,0,0.14996,-0.0086,0,0.99
12/8/2021 22:00,1.76514,8.00711,0,0,0.17962,-0.0086,0,0.99
12/8/2021 23:00,2.15787,8.84893,0,0,0.00785133,-0.0086,0,0.99
12/9/2021 0:00,1.40118,7.45184,0,0,0.016226,-0.0086,0,0.99
12/9/2021 1:00,4.08123,8.11272,0,0,0.0218963,-0.0086,0,0.99
12/9/2021 2:00,2.14184,6.61348,0,0,0.169937,-0.0086,0,0.99
12/9/2021 3:00,0.919411,4.1389,0,0,0.0427461,-0.0086,0,0.99
12/9/2021 4:00,1.33277,4.67355,0,0,0.0560058,-0.0086,0,0.99
12/9/2021 5:00,1.08322,3.50379,0,0,0.0002617,-0.0086,0,0.99
12/9/2021 6:00,0.886598,2.02321,0,0.0290181,0,-0.0086,0,0.99
12/9/2021 7:00,1.22302,2.43875,161.145,30.1629,163.847,3.0779,3.79624,0.336165
12/9/2021 8:00,0.619201,6.54417,487.53,176.9,575.152,8.80798,11.4119,0.313893
12/9/2021 9:00,1.15081,9.75223,598.371,346.092,757.08,42.0368,40.064,0.289994
12/9/2021 10:00,2.81033,8.78962,485.492,403.659,640.126,34.193,43.0378,0.274692
12/9/2021 11:00,3.03358,8.89036,379.816,374.121,299.797,26.539,41.6894,0.250273
12/9/2021 12:00,3.37488,8.30521,143.335,148.194,1.36246,9.70897,17.5144,0.235643
12/9/2021 13:00,3.11596,8.47908,112.214,136.63,0.306288,7.98318,21.3224,0.216446
12/9/2021 14:00,2.45692,8.33328,81.3673,99.2876,4.26177,5.82594,18.0949,0.219252
12/9/2021 15:00,2.37152,7.48822,43.7046,50.9672,0.556393,2.77024,9.25082,0.208808
12/9/2021 16:00,1.51831,6.48488,5.88769,6.50695,0.133646,-0.0086,1.51764,0.226789
12/9/2021 17:00,1.48723,5.25587,0,0,0.121695,-0.0086,0,0.99
12/9/2021 18:00,1.31892,4.27845,0,0,0.134955,-0.0086,0,0.99
12/9/2021 19:00,1.18078,2.7724,0,0,0.11585,-0.0086,0,0.99
12/9/2021 20:00,1.18529,1.31486,0,0,0.0882834,-0.0086,0,0.99
12/9/2021 21:00,0.741806,0.521572,0,0,0.126493,-0.0086,0,0.99
12/9/2021 22:00,0.875789,-0.837867,0,0,0.0837476,-0.0086,0,0.99
12/9/2021 23:00,0.826818,-1.5776,0,0,0.122132,-0.0086,0,0.99
12/10/2021 0:00,1.24039,-1.28733,0,0,0.165415,-0.0086,0,0.99
12/10/2021 1:00,0.986949,-1.28285,0,0,0.141673,-0.0086,0,0.99
12/10/2021 2:00,1.4398,-1.1619,0,0,0.0961351,-0.0086,0,0.99
12/10/2021 3:00,1.80641,-0.875331,0,0,0.161562,-0.0086,0,0.99
12/10/2021 4:00,1.5365,-1.14603,0,0,0.163742,-0.0086,0,0.99
12/10/2021 5:00,1.31358,-1.57112,0,0,0.16889,-0.0086,0,0.99
12/10/2021 6:00,0.961015,-1.84603,0,0,0.189129,-0.0086,0,0.99
12/10/2021 7:00,1.42922,-1.96701,3.37539,2.73791,0.299047,-0.0086,2.13034,0.99
12/10/2021 8:00,1.84132,-2.02387,24.9279,31.5167,0.327138,1.85688,14.5511,0.836217
12/10/2021 9:00,2.45702,-2.19746,92.975,111.402,1.22821,8.48143,51.4901,0.916399
12/10/2021 10:00,1.52607,-2.05106,242.98,238.446,129.819,18.7486,59.114,0.563421
12/10/2021 11:00,1.57236,-1.67979,257.299,256.675,161.382,20.9291,84.367,0.734872
12/10/2021 12:00,1.92753,0.590662,442.206,416.636,712.318,35.9044,130.454,0.787999
12/10/2021 13:00,6.6164,-0.124528,410.015,298.765,539.312,30.3062,64.4964,0.62573
12/10/2021 14:00,7.86966,-0.410017,635.453,310.3,872.351,43.7599,30.295,0.26331
12/10/2021 15:00,7.70906,-1.87419,537.406,151.954,688.725,7.23157,5.7466,0.159399
12/10/2021 16:00,7.85873,-3.85114,24.1,9.98182,25.9612,-0.0086,2.44179,0.425292
12/10/2021 17:00,8.48687,-4.33341,0,0,0.0225943,-0.0086,0,0.99
12/10/2021 18:00,6.5202,-4.60596,0,0,0.0632467,-0.0086,0,0.99
12/10/2021 19:00,4.54451,-4.81258,0,0,0.0498124,-0.0086,0,0.99
12/10/2021 20:00,4.20648,-4.52781,0,0,0.0856673,-0.0086,0,0.99
12/10/2021 21:00,4.36688,-4.58423,0,0,0.101108,-0.0086,0,0.99
12/10/2021 22:00,3.72846,-5.12543,0,0,0.170112,-0.0086,0,0.99
12/10/2021 23:00,1.30381,-5.79608,0,0,0.129198,-0.0086,0,0.99
12/11/2021 0:00,0.842129,-6.3976,0,0,0.109483,-0.0086,0,0.99
12/11/2021 1:00,1.04013,-7.08792,0,0,0.212248,-0.0086,0,0.99
12/11/2021 2:00,3.57968,-6.22827,0,0,0.0617637,-0.0086,0,0.99
12/11/2021 3:00,4.12763,-3.6314,0,0,0.00793857,-0.0086,0,0.99
12/11/2021 4:00,3.5971,-2.86751,0,0,0.0682196,-0.0086,0,0.99
12/11/2021 5:00,3.55169,-2.48306,0,0,0.0251243,-0.0086,0,0.99
12/11/2021 6:00,2.91863,-2.98587,0,0,0.53293,-0.0086,0,0.99
12/11/2021 7:00,1.08636,-3.75746,272.483,50.0449,331.482,3.69761,8.37952,0.565027
12/11/2021 8:00,0.913445,0.390809,525.173,223.033,539.748,13.2296,32.2316,0.507049
12/11/2021 9:00,1.04745,2.09291,313.75,245.477,178.626,23.5446,56.9903,0.481135
12/11/2021 10:00,0.788254,2.00531,135.655,157.305,0.372765,10.3417,36.1208,0.416961
12/11/2021 11:00,1.02455,3.80015,334.813,331.646,323.395,24.3864,55.013,0.387148
12/11/2021 12:00,1.69991,5.75381,406.805,387.202,584.352,28.6452,44.473,0.273034
12/11/2021 13:00,1.67897,6.20451,301.451,277.559,235.345,21.3724,34.9834,0.246062
12/11/2021 14:00,1.47788,6.04018,291.095,182.849,252.822,20.061,20.5984,0.155713
12/11/2021 15:00,1.06789,8.92642,582.524,197.487,714.728,9.3999,11.392,0.106727
12/11/2021 16:00,1.43936,6.71499,62.8339,26.7766,67.2763,0.785656,4.31359,0.192523
12/11/2021 17:00,1.82355,6.12048,0,0,0.0762448,-0.0086,0,0.99
12/11/2021 18:00,1.26239,4.33061,0,0,0.168019,-0.0086,0,0.99
12/11/2021 19:00,1.04727,1.84639,0,0,0.115327,-0.0086,0,0.99
12/11/2021 20:00,2.54768,2.75335,0,0,0.353918,-0.0086,0,0.99
12/11/2021 21:00,1.48791,5.4079,0,0,0.0451015,-0.0086,0,0.99
12/11/2021 22:00,3.63359,7.72852,0,0,0,-0.0086,0,0.99
12/11/2021 23:00,2.62703,8.00768,0,0,0.261361,-0.0086,0,0.99
12/12/2021 0:00,1.43934,5.12873,0,0,0.0295043,-0.0086,0,0.99
12/12/2021 1:00,1.90404,4.35359,0,0,0.145772,-0.0086,0,0.99
12/12/2021 2:00,1.6186,3.05078,0,0,0.252812,-0.0086,0,0.99
12/12/2021 3:00,1.39487,2.09567,0,0,0.0131728,-0.0086,0,0.99
12/12/2021 4:00,1.10983,1.21182,0,0,0.114978,-0.0086,0,0.99
12/12/2021 5:00,1.24343,1.38315,0,0,0.0658639,-0.0086,0,0.99
12/12/2021 6:00,1.50385,2.08478,0,0.00216948,0.237197,-0.0086,0,0.99
12/12/2021 7:00,1.26921,1.58853,16.6281,16.5708,2.78424,0.433309,3.72652,0.265776
12/12/2021 8:00,0.980459,3.92644,82.2597,82.7356,10.0333,5.23279,15.1975,0.260366
12/12/2021 9:00,1.20577,7.86102,212.487,173.788,145.533,15.1326,27.1588,0.268972
12/12/2021 10:00,0.784197,11.8782,398.421,335.434,500.043,28.0835,36.5534,0.276945
12/12/2021 11:00,1.8209,15.7786,527.033,506.858,948.142,37.2823,55.3666,0.272215
12/12/2021 12:00,3.9432,17.3384,533.151,499.139,1005.14,37.7385,54.7393,0.272533
12/12/2021 13:00,2.0906,17.1785,591.522,429.321,972.95,41.2601,36.3288,0.2555
12/12/2021 14:00,1.4518,17.7427,611.95,300.765,861.229,41.7325,14.872,0.104683
12/12/2021 15:00,1.70389,16.3356,553.343,154.67,723.034,7.07068,4.66504,0.0541688
12/12/2021 16:00,0.734031,12.241,58.4099,13.0399,77.1468,0.114859,1.25296,0.0844907
12/12/2021 17:00,1.34133,8.61184,0,0,0.0808673,-0.0086,0,0.99
12/12/2021 18:00,1.19659,7.49244,0,0,0.00357667,-0.0086,0,0.99
12/12/2021 19:00,1.28007,4.42117,0,0,0.0215473,-0.0086,0,0.99
12/12/2021 20:00,1.61198,5.17555,0,0,0,-0.0086,0,0.99
12/12/2021 21:00,1.204,4.40967,0,0,0.0267815,-0.0086,0,0.99
12/12/2021 22:00,2.08116,5.39539,0,0,0.0478057,-0.0086,0,0.99
